DonationID,DonorID,DonationDate,Quantity,StaffID
777,D17969,2022-04-19,474,S25
778,D7365,2022-12-11,416,S44
779,D5453,2024-06-20,328,S324
780,D5897,2020-11-13,309,S458
781,D2023,2022-08-20,364,S331
782,D12529,2020-07-02,446,S320
783,D1039,2022-04-25,383,S332
784,D1752,2020-07-14,358,S382
785,D9571,2021-12-05,330,S475
786,D9621,2020-12-08,470,S49
787,D1869,2022-05-14,345,S301
788,D11294,2022-07-22,359,S209
789,D7711,2020-03-13,337,S399
790,D1187,2024-05-24,427,S37
791,D4550,2022-01-04,394,S70
792,D8054,2023-07-30,466,S368
793,D18847,2020-08-18,372,S313
794,D19889,2024-10-05,443,S269
795,D4131,2023-10-06,473,S303
796,D19319,2023-01-01,410,S163
797,D5919,2020-11-11,418,S458
798,D8584,2023-11-07,346,S479
799,D18183,2022-01-17,306,S327
800,D10261,2021-08-28,364,S48
801,D17828,2024-06-26,366,S72
802,D12545,2020-03-06,389,S66
803,D17096,2022-08-31,499,S318
804,D345,2020-10-04,388,S380
805,D952,2020-11-29,356,S331
806,D17604,2023-08-31,310,S111
807,D8190,2021-11-21,304,S420
808,D16930,2020-03-24,445,S249
809,D1960,2023-12-19,399,S3
810,D3293,2023-03-19,384,S312
811,D6887,2023-05-28,471,S484
812,D11336,2024-09-21,327,S398
813,D11565,2022-07-19,477,S90
814,D11919,2021-08-21,334,S1
815,D5551,2022-01-23,472,S101
816,D11685,2024-10-24,418,S20
817,D15669,2023-03-01,475,S443
818,D14778,2022-02-04,431,S72
819,D9702,2022-01-25,440,S415
820,D16200,2021-06-21,366,S498
821,D5644,2020-11-15,305,S416
822,D11900,2022-03-26,420,S417
823,D14789,2022-04-12,365,S339
824,D8682,2022-06-27,494,S113
825,D3020,2021-06-11,300,S409
826,D8842,2020-05-21,376,S107
827,D3625,2020-12-11,499,S210
828,D6944,2020-08-30,336,S272
829,D1925,2022-11-02,359,S111
830,D12908,2020-07-26,408,S434
831,D11456,2024-07-11,366,S141
832,D4800,2024-01-27,415,S470
833,D16268,2022-09-15,446,S147
834,D18907,2022-07-02,330,S460
835,D16693,2020-08-15,496,S134
836,D7628,2020-11-02,352,S239
837,D14759,2022-03-13,382,S345
838,D15242,2023-03-06,379,S300
839,D11656,2021-12-21,435,S463
840,D666,2021-04-17,491,S158
841,D16259,2024-06-22,354,S399
842,D3085,2020-02-24,486,S37
843,D18190,2021-08-26,393,S473
844,D408,2020-08-06,500,S243
845,D19435,2021-08-29,334,S341
846,D9814,2021-07-09,453,S287
847,D1101,2022-08-22,301,S467
848,D11591,2022-12-06,397,S405
849,D4265,2023-01-30,350,S447
850,D3828,2024-05-01,363,S461
851,D16725,2020-03-29,394,S93
852,D4583,2023-06-07,439,S32
853,D14311,2021-05-02,314,S155
854,D2356,2020-10-12,335,S5
855,D6984,2022-07-03,335,S85
856,D19181,2023-05-15,359,S338
857,D18622,2024-11-24,315,S219
858,D8754,2024-06-28,396,S260
859,D12424,2024-08-06,345,S192
860,D14796,2022-07-01,464,S19
861,D1571,2021-09-04,415,S225
862,D17005,2022-01-19,365,S462
863,D8817,2023-02-14,343,S347
864,D8227,2021-03-20,412,S382
865,D9408,2022-05-22,355,S171
866,D16763,2021-11-28,402,S39
867,D14615,2024-09-17,474,S386
868,D18774,2021-04-26,428,S190
869,D15851,2022-12-18,322,S399
870,D13351,2022-06-02,324,S244
871,D18547,2021-07-23,331,S489
872,D3373,2021-05-22,358,S256
873,D15342,2020-01-15,367,S230
874,D15701,2022-07-15,414,S133
875,D8800,2023-04-15,314,S337
876,D11252,2022-12-28,467,S169
877,D1411,2022-05-20,310,S295
878,D9603,2022-11-15,452,S108
879,D2421,2024-11-16,372,S470
880,D18768,2020-06-21,358,S25
881,D9247,2020-09-16,341,S86
882,D10527,2022-09-15,395,S148
883,D17477,2021-12-16,312,S83
884,D5922,2023-10-03,455,S224
885,D9534,2023-04-26,440,S94
886,D10539,2020-08-20,451,S428
887,D18094,2024-08-18,411,S451
888,D15329,2021-07-23,496,S389
889,D2171,2020-04-30,325,S406
890,D9723,2024-06-16,300,S304
891,D1668,2024-08-12,393,S20
892,D1022,2023-10-09,322,S323
893,D11243,2024-07-09,370,S257
894,D11910,2020-06-19,312,S76
895,D14816,2020-01-03,456,S387
896,D326,2021-09-27,465,S112
897,D10131,2022-11-08,414,S447
898,D16991,2022-04-26,413,S15
899,D9866,2024-07-01,397,S363
900,D10257,2020-06-03,463,S379
901,D2915,2023-10-07,455,S200
902,D19474,2023-09-25,320,S457
903,D8301,2020-03-27,315,S371
904,D11058,2021-05-28,466,S36
905,D12352,2022-11-03,459,S103
906,D10669,2020-09-30,366,S356
907,D13452,2021-06-11,341,S192
908,D6959,2023-07-18,388,S178
909,D15830,2021-08-08,459,S435
910,D16224,2023-07-09,323,S137
911,D16608,2022-12-26,426,S23
912,D12283,2020-04-21,313,S194
913,D5131,2023-07-14,349,S112
914,D713,2021-09-15,487,S256
915,D941,2022-05-31,397,S227
916,D8687,2021-12-13,477,S88
917,D15173,2021-09-14,318,S499
918,D15976,2024-06-03,317,S460
919,D8915,2023-02-14,374,S224
920,D9449,2023-07-28,310,S343
921,D7595,2024-12-19,348,S157
922,D821,2020-09-28,449,S73
923,D5446,2023-06-04,317,S228
924,D7550,2023-03-13,419,S471
925,D1400,2020-12-21,423,S199
926,D2727,2022-03-06,313,S12
927,D2615,2023-08-10,366,S124
928,D12554,2023-12-28,318,S338
929,D7931,2021-12-10,314,S177
930,D14281,2020-10-23,462,S360
931,D2132,2024-04-06,392,S133
932,D8310,2023-03-16,319,S246
933,D4451,2020-09-25,472,S468
934,D17006,2020-03-22,474,S292
935,D18018,2024-03-12,499,S293
936,D5315,2020-12-01,477,S187
937,D15340,2024-05-13,322,S481
938,D13970,2023-06-14,313,S319
939,D17753,2024-11-25,399,S163
940,D4953,2024-02-09,488,S34
941,D16,2020-07-22,304,S135
942,D1081,2021-09-02,432,S363
943,D5606,2022-12-30,452,S418
944,D5649,2024-04-12,423,S468
945,D5379,2020-07-29,415,S238
946,D3186,2020-02-24,404,S210
947,D8627,2024-10-13,345,S110
948,D7837,2024-02-06,413,S212
949,D19888,2021-11-11,323,S18
950,D11769,2024-05-26,390,S499
951,D1286,2023-03-18,497,S222
952,D3457,2021-11-20,423,S189
953,D2096,2020-08-05,498,S248
954,D1486,2023-07-27,350,S437
955,D5424,2023-10-10,324,S144
956,D17566,2022-04-07,338,S199
957,D9150,2023-05-30,480,S200
958,D13747,2021-09-29,493,S475
959,D13764,2024-03-27,424,S56
960,D8908,2024-01-10,320,S374
961,D6724,2024-04-03,458,S350
962,D17706,2022-12-30,389,S402
963,D10320,2024-02-07,437,S185
964,D1755,2022-07-27,382,S435
965,D8254,2024-07-01,399,S193
966,D8148,2024-10-26,306,S264
967,D18892,2021-02-22,424,S16
968,D15096,2020-05-10,429,S69
969,D16730,2020-04-13,339,S154
970,D6119,2022-03-23,453,S84
971,D19079,2024-04-02,456,S147
972,D10129,2023-08-14,455,S211
973,D19216,2024-10-16,385,S261
974,D1404,2024-11-04,385,S46
975,D14598,2023-06-26,362,S417
976,D12120,2020-04-11,328,S397
977,D1422,2021-03-01,394,S46
978,D16847,2023-10-30,452,S391
979,D19942,2023-02-02,341,S74
980,D7552,2024-12-08,380,S444
981,D7514,2023-01-20,471,S35
982,D12538,2022-02-23,462,S101
983,D3417,2020-01-12,344,S201
984,D15075,2020-03-17,428,S328
985,D17999,2020-09-30,348,S202
986,D15869,2024-12-15,485,S23
987,D796,2024-07-18,423,S442
988,D10358,2020-07-17,475,S191
989,D16930,2024-10-16,331,S480
990,D5210,2024-03-04,328,S8
991,D8217,2022-06-30,465,S162
992,D11116,2020-05-13,346,S498
993,D14782,2022-04-02,382,S208
994,D16271,2021-05-12,341,S443
995,D5943,2023-06-12,334,S121
996,D5896,2024-11-19,467,S97
997,D17648,2022-06-29,319,S342
998,D4388,2024-02-15,387,S485
999,D3815,2023-06-14,467,S327
1000,D2563,2022-06-03,468,S69
1001,D936,2022-02-12,424,S132
1002,D16287,2024-04-03,379,S127
1003,D1096,2022-06-01,386,S468
1004,D4689,2024-09-18,465,S449
1005,D16905,2022-08-04,346,S167
1006,D1053,2024-01-18,369,S397
1007,D7496,2021-10-19,439,S94
1008,D11668,2022-12-17,446,S389
1009,D4502,2022-10-04,366,S472
1010,D1724,2022-10-10,331,S120
1011,D18748,2024-11-15,372,S439
1012,D19524,2022-03-08,489,S451
1013,D14090,2024-01-31,417,S208
1014,D10644,2024-12-18,427,S104
1015,D9987,2022-05-17,304,S343
1016,D8298,2021-09-28,482,S77
1017,D4529,2020-07-11,457,S19
1018,D14682,2024-06-04,374,S26
1019,D4038,2020-12-18,403,S211
1020,D7660,2021-09-30,497,S348
1021,D8613,2022-03-29,451,S494
1022,D516,2024-01-24,349,S465
1023,D14025,2021-12-12,329,S79
1024,D1662,2021-09-27,415,S76
1025,D3332,2024-12-10,382,S494
1026,D12658,2021-11-02,385,S117
1027,D16830,2020-08-22,448,S70
1028,D13124,2024-08-28,372,S270
1029,D9902,2022-01-23,367,S450
1030,D14377,2023-12-21,392,S451
1031,D8247,2024-09-09,384,S279
1032,D16684,2020-11-13,459,S329
1033,D7994,2022-07-11,414,S388
1034,D18155,2022-11-06,376,S129
1035,D1131,2020-07-24,312,S199
1036,D1316,2020-11-03,495,S38
1037,D6328,2023-03-07,351,S386
1038,D19186,2021-06-06,307,S444
1039,D1818,2022-06-22,473,S395
1040,D13852,2023-07-21,384,S243
1041,D3456,2021-03-30,380,S248
1042,D13851,2023-11-09,384,S53
1043,D2076,2024-01-14,488,S456
1044,D12907,2022-10-29,326,S393
1045,D4012,2020-03-25,400,S482
1046,D17810,2020-09-28,471,S301
1047,D17969,2023-11-05,319,S343
1048,D3596,2020-08-24,351,S203
1049,D10130,2022-08-31,314,S327
1050,D543,2021-10-27,431,S447
1051,D9237,2020-08-17,404,S37
1052,D16327,2024-12-19,365,S446
1053,D7007,2022-07-28,333,S120
1054,D8522,2023-06-08,388,S313
1055,D6129,2022-09-30,499,S184
1056,D11876,2020-12-04,316,S359
1057,D13654,2020-06-25,461,S325
1058,D1891,2023-12-07,326,S413
1059,D3627,2024-07-31,325,S323
1060,D13085,2024-09-08,369,S353
1061,D15368,2022-05-30,466,S42
1062,D12783,2021-02-19,434,S446
1063,D11924,2020-04-08,443,S335
1064,D838,2021-12-14,480,S148
1065,D18259,2020-08-06,355,S298
1066,D5970,2024-05-17,457,S371
1067,D754,2022-11-09,426,S331
1068,D15655,2023-03-22,466,S181
1069,D7482,2023-01-29,309,S385
1070,D18314,2021-03-03,442,S3
1071,D19576,2021-08-28,318,S124
1072,D18456,2020-12-13,365,S262
1073,D11324,2020-10-26,472,S454
1074,D15451,2023-11-06,371,S258
1075,D17984,2023-12-24,420,S332
1076,D6400,2024-03-21,336,S375
1077,D16320,2023-12-13,473,S460
1078,D2046,2021-03-06,326,S183
1079,D19680,2022-09-29,403,S481
1080,D17373,2022-01-09,348,S79
1081,D18115,2023-02-21,373,S448
1082,D2116,2020-04-23,492,S133
1083,D4436,2020-10-07,481,S223
1084,D7191,2023-07-18,342,S384
1085,D6987,2020-12-14,459,S199
1086,D13828,2020-12-20,467,S283
1087,D7048,2021-01-22,372,S212
1088,D2800,2024-11-05,301,S186
1089,D5495,2022-07-21,473,S99
1090,D7436,2024-08-25,342,S353
1091,D7758,2021-05-14,330,S380
1092,D320,2024-12-02,386,S463
1093,D8479,2023-07-26,412,S152
1094,D8185,2020-03-10,412,S48
1095,D16153,2020-03-14,422,S491
1096,D12343,2024-09-11,379,S113
1097,D9993,2023-10-06,372,S86
1098,D2407,2020-08-11,395,S486
1099,D15299,2024-07-19,481,S333
1100,D11834,2021-03-17,332,S48
1101,D15461,2024-04-20,376,S117
1102,D12848,2020-08-10,356,S142
1103,D13801,2024-02-03,364,S217
1104,D7810,2022-08-24,453,S202
1105,D12656,2022-08-04,489,S365
1106,D8810,2022-01-28,498,S432
1107,D8528,2024-11-07,389,S406
1108,D18038,2021-04-28,348,S339
1109,D8581,2021-04-03,455,S18
1110,D11944,2024-12-04,320,S149
1111,D14070,2021-07-07,495,S302
1112,D9222,2024-01-26,341,S271
1113,D1105,2022-03-25,301,S91
1114,D11371,2024-03-10,352,S209
1115,D14017,2024-01-22,361,S414
1116,D7207,2024-03-11,481,S332
1117,D8539,2024-10-05,417,S444
1118,D11353,2023-03-30,328,S102
1119,D947,2023-05-08,314,S257
1120,D914,2022-09-26,369,S420
1121,D4552,2023-09-18,443,S70
1122,D1979,2024-04-23,377,S464
1123,D13031,2022-03-04,370,S299
1124,D13592,2024-02-10,365,S33
1125,D13825,2021-07-10,360,S63
1126,D1024,2021-10-29,478,S18
1127,D3807,2020-06-19,312,S327
1128,D4672,2023-11-25,419,S307
1129,D11722,2020-03-10,358,S121
1130,D19831,2022-10-28,378,S19
1131,D13723,2024-02-21,488,S170
1132,D15332,2022-06-01,454,S134
1133,D16344,2021-09-26,353,S269
1134,D19104,2023-09-27,421,S230
1135,D13181,2023-04-04,476,S420
1136,D2562,2022-10-22,467,S309
1137,D11328,2023-12-18,349,S360
1138,D14665,2024-06-27,497,S350
1139,D10885,2023-03-09,349,S39
1140,D14955,2022-02-18,325,S141
1141,D1045,2023-04-21,437,S300
1142,D19715,2024-11-11,477,S419
1143,D11608,2024-04-14,414,S452
1144,D7931,2020-11-22,420,S350
1145,D13222,2024-10-04,315,S273
1146,D8114,2023-06-04,398,S298
1147,D6307,2021-01-01,487,S492
1148,D10402,2024-11-24,454,S247
1149,D5898,2023-10-09,472,S75
1150,D4691,2020-08-06,334,S183
1151,D6451,2023-07-19,340,S115
1152,D18524,2022-12-24,426,S121
1153,D7136,2024-10-10,437,S164
1154,D9319,2023-03-22,454,S153
1155,D3747,2022-05-15,445,S336
1156,D14263,2023-11-20,335,S322
1157,D4295,2022-11-25,334,S414
1158,D1840,2022-02-15,481,S459
1159,D16100,2024-04-19,391,S496
1160,D12361,2022-07-15,326,S266
1161,D7194,2024-07-04,347,S243
1162,D16433,2020-06-05,304,S439
1163,D875,2024-11-07,312,S140
1164,D1767,2020-03-14,393,S44
1165,D10172,2020-03-13,339,S298
1166,D19182,2022-10-03,445,S243
1167,D3962,2021-10-10,366,S66
1168,D6753,2023-08-01,409,S229
1169,D11306,2024-12-06,464,S270
1170,D19607,2021-04-10,478,S76
1171,D15242,2020-10-14,376,S475
1172,D6524,2021-11-17,423,S330
1173,D8707,2022-05-16,368,S148
1174,D54,2021-12-07,329,S176
1175,D8374,2020-06-12,338,S276
1176,D14091,2024-07-02,469,S52
1177,D14347,2023-01-07,417,S32
1178,D13586,2024-03-16,471,S461
1179,D6066,2024-12-12,477,S105
1180,D6470,2022-11-22,401,S274
1181,D4341,2024-08-01,380,S112
1182,D17529,2020-09-19,350,S232
1183,D18115,2024-05-13,444,S338
1184,D13521,2024-07-14,326,S196
1185,D4343,2023-03-19,467,S137
1186,D11038,2023-04-27,338,S32
1187,D14636,2020-01-12,476,S474
1188,D3403,2021-04-08,473,S65
1189,D2889,2024-01-10,359,S171
1190,D18065,2020-09-23,324,S301
1191,D1617,2020-10-17,323,S468
1192,D10918,2021-09-12,308,S392
1193,D7756,2023-07-27,437,S499
1194,D18982,2022-07-30,398,S131
1195,D9058,2020-09-08,357,S151
1196,D4485,2024-01-20,384,S123
1197,D17574,2024-09-07,412,S257
1198,D16497,2021-08-31,310,S452
1199,D1026,2022-11-28,403,S355
1200,D9645,2020-08-10,332,S236
1201,D17146,2023-02-21,309,S219
1202,D7141,2024-08-20,364,S350
1203,D7122,2024-01-20,354,S23
1204,D15883,2023-07-14,358,S499
1205,D15196,2021-06-20,483,S143
1206,D13769,2022-10-14,437,S341
1207,D14432,2022-09-04,340,S105
1208,D7131,2021-02-16,460,S101
1209,D11408,2021-03-28,358,S347
1210,D6227,2024-08-23,344,S420
1211,D9609,2022-10-23,372,S105
1212,D13155,2024-09-23,496,S435
1213,D8378,2020-01-29,312,S387
1214,D17725,2023-05-27,495,S25
1215,D1426,2021-10-16,482,S394
1216,D15707,2022-09-08,469,S226
1217,D6943,2023-06-19,459,S383
1218,D358,2024-02-10,356,S490
1219,D7113,2024-05-30,414,S478
1220,D12317,2024-03-29,389,S2
1221,D8453,2024-03-31,361,S287
1222,D19746,2020-12-23,348,S149
1223,D16964,2021-11-02,479,S44
1224,D5389,2023-01-15,464,S467
1225,D881,2020-03-02,343,S243
1226,D10376,2020-12-04,402,S41
1227,D8296,2020-04-19,334,S178
1228,D5177,2023-06-21,375,S221
1229,D8496,2022-08-18,483,S338
1230,D10508,2022-11-15,433,S486
1231,D16921,2021-12-28,427,S196
1232,D10777,2022-12-09,346,S140
1233,D7357,2022-07-30,344,S484
1234,D12180,2021-04-06,430,S287
1235,D10778,2022-03-10,388,S144
1236,D13148,2020-09-29,355,S334
1237,D8653,2024-09-22,415,S486
1238,D2428,2022-09-20,336,S171
1239,D848,2022-09-11,491,S346
1240,D17884,2024-06-01,497,S260
1241,D7929,2021-08-29,318,S80
1242,D10852,2020-11-23,336,S230
1243,D6994,2024-11-05,337,S85
1244,D12461,2020-05-16,471,S304
1245,D3773,2022-01-07,346,S254
1246,D4894,2022-09-28,449,S255
1247,D15842,2022-07-18,397,S265
1248,D11105,2021-03-27,356,S124
1249,D1719,2024-07-28,374,S458
1250,D10667,2020-01-05,445,S248
1251,D2285,2022-01-15,427,S237
1252,D15613,2021-03-30,439,S419
1253,D12292,2022-12-28,300,S482
1254,D834,2024-10-12,335,S335
1255,D3561,2023-05-12,407,S145
1256,D19908,2020-04-01,393,S138
1257,D18539,2022-05-03,413,S4
1258,D7398,2023-01-16,413,S297
1259,D17411,2023-01-07,444,S95
1260,D4339,2020-12-28,415,S352
1261,D6225,2024-08-05,372,S4
1262,D10470,2021-12-08,317,S374
1263,D18484,2023-08-13,334,S50
1264,D9232,2024-07-02,439,S234
1265,D2670,2024-05-01,492,S455
1266,D1666,2020-11-16,330,S464
1267,D13103,2020-07-05,420,S192
1268,D6956,2020-12-19,323,S226
1269,D13582,2021-05-16,463,S191
1270,D10616,2024-12-22,451,S373
1271,D18017,2023-09-01,331,S366
1272,D8516,2022-05-28,330,S427
1273,D11605,2023-10-09,366,S304
1274,D15761,2021-06-04,465,S81
1275,D3538,2020-11-17,473,S438
1276,D10469,2023-01-28,315,S269
1277,D14265,2020-09-22,315,S389
1278,D1041,2022-09-27,335,S493
1279,D6411,2020-03-28,312,S167
1280,D5718,2023-07-11,400,S320
1281,D5066,2022-09-24,435,S38
1282,D19266,2021-01-27,354,S17
1283,D5574,2024-10-31,399,S49
1284,D18447,2020-07-25,476,S211
1285,D4091,2022-05-25,483,S152
1286,D12135,2023-06-10,383,S418
1287,D6839,2022-05-15,443,S463
1288,D16900,2022-10-06,371,S488
1289,D4652,2022-01-28,422,S424
1290,D421,2020-04-27,478,S155
1291,D11293,2023-07-22,328,S144
1292,D2395,2024-10-23,432,S273
1293,D18740,2023-08-26,484,S276
1294,D13111,2023-06-20,360,S466
1295,D6427,2020-08-26,387,S459
1296,D12544,2024-05-17,315,S182
1297,D8017,2022-10-21,460,S424
1298,D13368,2022-06-09,458,S131
1299,D15705,2020-06-16,450,S409
1300,D1084,2022-01-24,354,S106
1301,D26,2023-11-04,479,S64
1302,D6242,2022-10-23,349,S459
1303,D13291,2023-12-30,331,S378
1304,D11943,2020-08-12,375,S110
1305,D8812,2024-01-09,367,S285
1306,D7839,2021-10-07,337,S273
1307,D8674,2021-10-10,500,S430
1308,D14769,2022-08-30,332,S135
1309,D19769,2020-08-10,400,S205
1310,D4408,2024-07-15,464,S240
1311,D9480,2022-03-24,490,S104
1312,D4818,2024-02-07,377,S241
1313,D9647,2024-12-16,465,S395
1314,D6320,2021-03-14,386,S281
1315,D14041,2024-08-22,448,S204
1316,D16007,2022-07-10,390,S492
1317,D13005,2024-08-26,406,S119
1318,D467,2022-05-12,309,S353
1319,D11674,2024-03-29,362,S209
1320,D579,2024-05-05,386,S285
1321,D11611,2023-06-22,377,S307
1322,D17177,2024-12-02,486,S235
1323,D8037,2023-01-18,328,S238
1324,D5035,2021-07-25,454,S122
1325,D127,2023-05-07,309,S367
1326,D616,2024-12-31,488,S101
1327,D14251,2023-12-27,421,S339
1328,D4232,2020-11-26,339,S323
1329,D4558,2020-10-04,493,S179
1330,D13290,2024-10-06,317,S288
1331,D1179,2022-11-04,435,S367
1332,D554,2022-09-07,477,S415
1333,D2657,2020-11-06,386,S138
1334,D1123,2023-09-08,467,S9
1335,D324,2020-04-23,363,S255
1336,D15941,2021-06-06,318,S300
1337,D8740,2021-07-11,306,S352
1338,D8525,2021-01-28,412,S21
1339,D130,2021-11-21,474,S151
1340,D478,2020-01-05,438,S46
1341,D7384,2022-10-08,398,S262
1342,D8532,2023-09-21,335,S338
1343,D19401,2020-06-12,478,S25
1344,D16059,2020-04-17,363,S155
1345,D569,2022-12-08,464,S12
1346,D7365,2024-09-06,334,S361
1347,D8423,2024-02-14,319,S184
1348,D10131,2021-03-14,397,S5
1349,D12034,2023-12-31,472,S229
1350,D17835,2024-07-04,399,S146
1351,D17731,2023-01-21,409,S483
1352,D8768,2023-06-03,392,S61
1353,D4462,2021-03-14,372,S71
1354,D5757,2022-06-25,332,S187
1355,D13460,2020-10-12,463,S139
1356,D6513,2024-04-10,319,S138
1357,D10649,2020-06-05,300,S172
1358,D13757,2024-09-05,307,S194
1359,D2205,2020-01-29,435,S471
1360,D11612,2024-09-26,377,S379
1361,D6181,2022-06-13,300,S178
1362,D1328,2020-11-21,329,S209
1363,D16588,2021-07-13,446,S348
1364,D630,2020-11-25,419,S12
1365,D9845,2023-05-27,431,S338
1366,D9637,2020-10-29,351,S97
1367,D14681,2024-04-02,376,S7
1368,D6786,2022-06-15,483,S345
1369,D16615,2024-03-15,380,S424
1370,D19232,2022-06-10,483,S134
1371,D8095,2021-04-29,452,S85
1372,D13036,2020-06-30,498,S334
1373,D1827,2020-04-28,384,S298
1374,D1081,2020-07-27,348,S235
1375,D3039,2020-08-15,384,S378
1376,D18156,2022-11-26,349,S70
1377,D16429,2021-12-24,392,S322
1378,D18873,2021-09-01,447,S240
1379,D9603,2020-02-20,372,S464
1380,D11556,2020-03-30,480,S66
1381,D9000,2024-11-15,395,S78
1382,D13467,2024-10-01,492,S221
1383,D9852,2020-03-19,473,S319
1384,D11013,2021-09-13,376,S266
1385,D17170,2022-11-23,376,S280
1386,D14759,2021-02-07,458,S173
1387,D19538,2021-04-07,427,S142
1388,D10996,2020-01-31,329,S254
1389,D11309,2020-03-21,431,S163
1390,D5369,2023-06-22,440,S117
1391,D14238,2021-06-28,348,S417
1392,D16481,2020-09-19,341,S468
1393,D1434,2024-09-03,487,S294
1394,D2838,2023-11-30,394,S235
1395,D4899,2021-02-21,394,S354
1396,D8038,2024-06-27,499,S316
1397,D4128,2020-01-03,320,S474
1398,D9492,2020-04-24,408,S389
1399,D16079,2021-02-06,371,S378
1400,D5974,2021-11-21,351,S31
1401,D13713,2020-10-05,358,S193
1402,D4072,2021-03-29,463,S482
1403,D3274,2023-05-31,476,S133
1404,D11333,2024-03-18,350,S271
1405,D5520,2020-03-04,397,S337
1406,D15679,2024-12-11,378,S75
1407,D15211,2020-12-01,300,S181
1408,D19249,2023-02-12,422,S472
1409,D16493,2023-07-16,494,S42
1410,D14126,2023-07-20,434,S493
1411,D5440,2022-05-06,446,S17
1412,D4912,2021-06-09,408,S173
1413,D5407,2024-10-24,419,S165
1414,D16405,2020-06-20,424,S440
1415,D9030,2022-03-11,354,S196
1416,D5361,2020-12-25,422,S442
1417,D858,2024-05-04,301,S113
1418,D19412,2023-03-06,334,S312
1419,D18022,2022-09-24,392,S497
1420,D10608,2020-06-22,451,S55
1421,D1603,2024-10-21,467,S251
1422,D18049,2022-03-19,373,S413
1423,D4515,2020-03-15,427,S20
1424,D2106,2021-12-26,443,S210
1425,D18336,2024-03-19,323,S204
1426,D15271,2021-10-17,463,S216
1427,D16517,2024-07-20,367,S337
1428,D18430,2024-07-01,386,S196
1429,D4065,2020-08-01,440,S78
